"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"15 Apr 2026","23","THE MYST","802 UPPER BUKIT TIMAH ROAD #XX-XX","Condominium","99 yrs FROM 2023","1,690","Strata","2,115","3,574,000"
"15 Apr 2026","10","THE TRIZON","8 RIDGEWOOD CLOSE #XX-XX","Condominium","Freehold","1,765","Strata","2,149","3,793,000"
"15 Apr 2026","9","RIVER MODERN","5 RIVER VALLEY GREEN #XX-XX","Apartment","99 yrs FROM 2025","1,830","Strata","3,598","6,583,000"
"15 Apr 2026","15","GRAND DUNMAN","2 DUNMAN ROAD #XX-XX","Apartment","99 yrs FROM 2022","2,131","Strata","2,430","5,180,000"
"14 Apr 2026","19","PARC CENTROS","94 PUNGGOL CENTRAL #XX-XX","Condominium","99 yrs FROM 2012","764","Strata","1,698","1,298,000"
"14 Apr 2026","21","MAYFAIR MODERN","2 RIFLE RANGE ROAD #XX-XX","Condominium","99 yrs FROM 2018","807","Strata","2,230","1,800,000"
"14 Apr 2026","19","THE SCALA","132 SERANGOON AVENUE 3 #XX-XX","Apartment","99 yrs FROM 2010","829","Strata","1,991","1,650,000"
"14 Apr 2026","23","THE HILLIER","2 HILLVIEW RISE #XX-XX","Apartment","99 yrs FROM 2011","840","Strata","1,787","1,500,000"
"14 Apr 2026","23","SOL ACRES","10 CHOA CHU KANG GROVE #XX-XX","Exec Condo","99 yrs FROM 2014","850","Strata","1,537","1,307,000"
"14 Apr 2026","19","GAMBIR RIDGE","18 GAMBIR WALK #XX-XX","Apartment","Freehold","915","Strata","1,716","1,570,000"
"14 Apr 2026","19","CHERRYHILL","21 LORONG LEW LIAN #XX-XX","Condominium","Freehold","915","Strata","1,749","1,600,000"
"14 Apr 2026","18","THE SANTORINI","29 TAMPINES STREET 86 #XX-XX","Condominium","99 yrs FROM 2013","915","Strata","1,572","1,438,000"
"14 Apr 2026","19","BOTANIQUE AT BARTLEY","223 UPPER PAYA LEBAR ROAD #XX-XX","Condominium","99 yrs FROM 2014","926","Strata","2,407","2,228,000"
"14 Apr 2026","18","RIVELLE TAMPINES","65 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","926","Strata","1,946","1,801,000"
"14 Apr 2026","18","ARC AT TAMPINES","7 TAMPINES AVENUE 8 #XX-XX","Exec Condo","99 yrs FROM 2011","958","Strata","1,418","1,358,000"
"14 Apr 2026","5","DOVER PARKVIEW","30 DOVER RISE #XX-XX","Condominium","99 yrs FROM 1993","969","Strata","1,363","1,320,000"
"14 Apr 2026","25","NORTHWAVE","105 WOODLANDS VIEW #XX-XX","Exec Condo","99 yrs FROM 2015","980","Strata","1,261","1,235,000"
"14 Apr 2026","26","LENTOR MODERN","7 LENTOR CENTRAL #XX-XX","Apartment","99 yrs FROM 2021","980","Strata","2,389","2,340,000"
"14 Apr 2026","7","AUREA","802 BEACH ROAD #XX-XX","Apartment","99 yrs FROM 2024","1,001","Strata","3,038","3,040,720"
"14 Apr 2026","19","AUSTVILLE RESIDENCES","21 SENGKANG EAST AVENUE #XX-XX","Exec Condo","99 yrs FROM 2010","1,023","Strata","1,389","1,420,000"
"14 Apr 2026","19","AUSTVILLE RESIDENCES","19 SENGKANG EAST AVENUE #XX-XX","Exec Condo","99 yrs FROM 2010","1,033","Strata","1,423","1,470,000"
"14 Apr 2026","22","PARC VISTA","452 CORPORATION ROAD #XX-XX","Condominium","99 yrs FROM 1995","1,055","Strata","1,024","1,080,000"
"14 Apr 2026","19","JEWEL @ BUANGKOK","89 COMPASSVALE BOW #XX-XX","Condominium","99 yrs FROM 2012","1,141","Strata","1,946","2,220,000"
"14 Apr 2026","17","COASTAL CABANA","14 JALAN LOYANG BESAR #XX-XX","Exec Condo","99 yrs FROM 2024","1,206","Strata","1,806","2,177,000"
"14 Apr 2026","19","CHUAN PARK","244 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","1,206","Strata","2,666","3,214,500"
"14 Apr 2026","19","KOVAN MELODY","23 KOVAN ROAD #XX-XX","Condominium","99 yrs FROM 2004","1,227","Strata","1,954","2,398,000"
"14 Apr 2026","10","CORONATION GROVE","138 CORONATION ROAD #XX-XX","Condominium","999 yrs FROM 1875","1,249","Strata","1,922","2,400,000"
"14 Apr 2026","18","SIMEI GREEN CONDOMINIUM","3 SIMEI STREET 4 #XX-XX","Exec Condo","99 yrs FROM 1996","1,249","Strata","1,032","1,288,888"
"14 Apr 2026","3","THE CREST","103 PRINCE CHARLES CRESCENT #XX-XX","Condominium","99 yrs FROM 2012","1,302","Strata","1,958","2,550,000"
"14 Apr 2026","5","TERRA HILL","22A YEW SIANG ROAD #XX-XX","Apartment","Freehold","1,335","Strata","2,275","3,036,000"
"14 Apr 2026","5","BLOOMSBURY RESIDENCES","65 MEDIA CIRCLE #XX-XX","Apartment","99 yrs FROM 2024","1,421","Strata","2,562","3,640,000"
"14 Apr 2026","21","NAVA GROVE","40 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2024","1,464","Strata","2,584","3,782,700"
"14 Apr 2026","21","NAVA GROVE","40 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2024","1,464","Strata","2,643","3,868,700"
"14 Apr 2026","21","NAVA GROVE","40 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2024","1,464","Strata","2,651","3,881,400"
"14 Apr 2026","3","ECHELON","9 ALEXANDRA VIEW #XX-XX","Condominium","99 yrs FROM 2012","1,475","Strata","2,000","2,950,000"
"14 Apr 2026","18","LIVIA","69 PASIR RIS GROVE #XX-XX","Condominium","99 yrs FROM 2008","1,539","Strata","1,449","2,230,000"
"14 Apr 2026","15","MANDARIN GARDENS","5 SIGLAP ROAD #XX-XX","Condominium","99 yrs FROM 1982","1,572","Strata","1,285","2,020,000"
"14 Apr 2026","20","LAKEVIEW ESTATE","97A UPPER THOMSON ROAD #XX-XX","Apartment","99 yrs FROM 1977","1,615","Strata","1,009","1,628,888"
"14 Apr 2026","19","KENSINGTON PARK CONDOMINIUM","12 KENSINGTON PARK DRIVE #XX-XX","Condominium","999 yrs FROM 1878","1,658","Strata","1,780","2,950,000"
"14 Apr 2026","25","PARC ROSEWOOD","93 ROSEWOOD DRIVE #XX-XX","Condominium","99 yrs FROM 2011","1,765","Strata","932","1,645,000"
"14 Apr 2026","19","THE FLORENTINE","70 FLORENCE ROAD #XX-XX","Apartment","947 yrs FROM 1934","1,787","Strata","1,280","2,288,000"
"14 Apr 2026","10","LUSH ON HOLLAND HILL","21 HOLLAND HILL #XX-XX","Condominium","Freehold","1,851","Strata","2,350","4,350,000"
"14 Apr 2026","11","LION TOWERS","2 ESSEX ROAD #XX-XX","Apartment","Freehold","1,862","Strata","1,896","3,530,000"
"14 Apr 2026","15","ST PATRICK'S RESIDENCES","56 ST. PATRICK'S ROAD #XX-XX","Apartment","Freehold","2,465","Strata","1,566","3,860,000"
"13 Apr 2026","21","DAINTREE RESIDENCE","11C TOH TUCK ROAD #XX-XX","Condominium","99 yrs FROM 2017","775","Strata","2,064","1,600,000"
"13 Apr 2026","19","TERRASSE","23 TERRASSE LANE #XX-XX","Condominium","99 yrs FROM 2010","775","Strata","1,679","1,300,888"
"13 Apr 2026","15","CLAYDENCE","99 STILL ROAD #XX-XX","Apartment","Freehold","786","Strata","2,501","1,965,000"
"13 Apr 2026","12","EIGHT RIVERSUITES","8 WHAMPOA EAST #XX-XX","Condominium","99 yrs FROM 2011","807","Strata","1,821","1,470,000"
"13 Apr 2026","3","RIVIERE","3 JIAK KIM STREET #XX-XX","Apartment","99 yrs FROM 2018","818","Strata","2,822","2,308,888"
"13 Apr 2026","5","TERRA HILL","18A YEW SIANG ROAD #XX-XX","Apartment","Freehold","840","Strata","2,480","2,082,000"
"13 Apr 2026","3","STIRLING RESIDENCES","25 STIRLING ROAD #XX-XX","Apartment","99 yrs FROM 2017","893","Strata","2,665","2,380,888"
"13 Apr 2026","15","THE SHORE RESIDENCES","81 AMBER ROAD #XX-XX","Condominium","103 yrs FROM 2009","893","Strata","2,037","1,820,000"
"13 Apr 2026","5","PARC CLEMATIS","8E JALAN LEMPENG #XX-XX","Apartment","99 yrs FROM 2019","893","Strata","2,348","2,098,000"
"13 Apr 2026","9","PARC EMILY","9 MOUNT EMILY ROAD #XX-XX","Condominium","Freehold","893","Strata","2,149","1,920,000"
"13 Apr 2026","20","JADESCAPE","4 SHUNFU ROAD #XX-XX","Condominium","99 yrs FROM 2018","904","Strata","2,488","2,250,000"
"13 Apr 2026","19","THE CHUAN","31 LORONG CHUAN #XX-XX","Condominium","999 yrs FROM 1877","936","Strata","2,029","1,900,000"
"13 Apr 2026","1","V ON SHENTON","5A SHENTON WAY #XX-XX","Apartment","99 yrs FROM 2011","947","Strata","1,795","1,700,000"
"13 Apr 2026","5","CLAVON","6 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2019","958","Strata","2,218","2,125,000"
"13 Apr 2026","15","ARINA EAST RESIDENCES","6C TANJONG RHU ROAD #XX-XX","Apartment","Freehold","969","Strata","2,878","2,788,000"
"13 Apr 2026","18","DOUBLE BAY RESIDENCES","17A SIMEI STREET 4 #XX-XX","Condominium","99 yrs FROM 2008","1,001","Strata","1,478","1,480,000"
"13 Apr 2026","18","DOUBLE BAY RESIDENCES","17B SIMEI STREET 4 #XX-XX","Condominium","99 yrs FROM 2008","1,001","Strata","1,486","1,488,000"
"13 Apr 2026","19","THE FLORENCE RESIDENCES","89 HOUGANG AVENUE 2 #XX-XX","Apartment","99 yrs FROM 2018","1,012","Strata","2,056","2,080,000"
"13 Apr 2026","19","AUSTVILLE RESIDENCES","13 SENGKANG EAST AVENUE #XX-XX","Exec Condo","99 yrs FROM 2010","1,023","Strata","1,345","1,375,000"
"13 Apr 2026","16","ECO","279 BEDOK SOUTH AVENUE 3 #XX-XX","Condominium","99 yrs FROM 2012","1,023","Strata","1,770","1,810,000"
"13 Apr 2026","12","CRADELS","10 LORONG LIMAU #XX-XX","Apartment","Freehold","1,033","Strata","1,393","1,439,000"
"13 Apr 2026","14","VACANZA @ EAST","38 LENGKONG TUJOH #XX-XX","Condominium","Freehold","1,033","Strata","1,663","1,718,000"
"13 Apr 2026","18","TREASURE AT TAMPINES","43 TAMPINES LANE #XX-XX","Condominium","99 yrs FROM 2018","1,033","Strata","1,955","2,020,000"
"13 Apr 2026","18","SEA HORIZON","5 PASIR RIS RISE #XX-XX","Exec Condo","99 yrs FROM 2013","1,033","Strata","1,325","1,368,888"
"13 Apr 2026","10","DYNASTY GARDEN","XX SIXTH AVENUE","Condominium","Freehold","1,044","Strata","1,724","1,800,000"
"13 Apr 2026","27","SIGNATURE AT YISHUN","23 YISHUN STREET 51 #XX-XX","Exec Condo","99 yrs FROM 2014","1,076","Strata","1,263","1,360,000"
"13 Apr 2026","17","HEDGES PARK CONDOMINIUM","73 FLORA DRIVE #XX-XX","Condominium","99 yrs FROM 2010","1,076","Strata","1,301","1,400,000"
"13 Apr 2026","27","THE BROWNSTONE","156 CANBERRA DRIVE #XX-XX","Exec Condo","99 yrs FROM 2014","1,087","Strata","1,537","1,670,888"
"13 Apr 2026","19","WATERBAY","47 EDGEFIELD PLAINS #XX-XX","Exec Condo","99 yrs FROM 2012","1,098","Strata","1,507","1,655,000"
"13 Apr 2026","19","TWIN WATERFALLS","100 PUNGGOL WALK #XX-XX","Exec Condo","99 yrs FROM 2011","1,109","Strata","1,559","1,728,000"
"13 Apr 2026","9","RIVER MODERN","5 RIVER VALLEY GREEN #XX-XX","Apartment","99 yrs FROM 2025","1,109","Strata","3,363","3,729,000"
"13 Apr 2026","15","K SUITES","21 LORONG K TELOK KURAU #XX-XX","Apartment","Freehold","1,130","Strata","2,256","2,550,000"
"13 Apr 2026","22","LAKE GRANDE","2 JURONG LAKE LINK #XX-XX","Condominium","99 yrs FROM 2015","1,152","Strata","2,047","2,358,000"
"13 Apr 2026","25","CASABLANCA","23 ROSEWOOD DRIVE #XX-XX","Condominium","99 yrs FROM 2001","1,195","Strata","1,063","1,270,000"
"13 Apr 2026","10","RIDGEWOOD","3 RIDGEWOOD CLOSE #XX-XX","Condominium","999 yrs FROM 1885","1,206","Strata","1,742","2,100,000"
"13 Apr 2026","5","THE ROCHESTER RESIDENCES","33 ROCHESTER DRIVE #XX-XX","Apartment","99 yrs FROM 2005","1,206","Strata","1,825","2,200,000"
"13 Apr 2026","1","MARINA ONE RESIDENCES","23 MARINA WAY #XX-XX","Apartment","99 yrs FROM 2011","1,206","Strata","2,140","2,580,000"
"13 Apr 2026","23","ECO SANCTUARY","65 CHESTNUT AVENUE #XX-XX","Condominium","99 yrs FROM 2012","1,216","Strata","1,463","1,780,000"
"13 Apr 2026","23","THE WARREN","57 CHOA CHU KANG LOOP #XX-XX","Condominium","99 yrs FROM 2001","1,227","Strata","1,182","1,450,000"
"13 Apr 2026","19","BELLEWATERS","13 ANCHORVALE CRESCENT #XX-XX","Exec Condo","99 yrs FROM 2013","1,238","Strata","1,640","2,030,000"
"13 Apr 2026","25","NORTHOAKS","28 WOODLANDS CRESCENT #XX-XX","Exec Condo","99 yrs FROM 1997","1,238","Strata","848","1,050,000"
"13 Apr 2026","18","TREASURE AT TAMPINES","43 TAMPINES LANE #XX-XX","Condominium","99 yrs FROM 2018","1,238","Strata","1,995","2,470,000"
"13 Apr 2026","1","ONE MARINA GARDENS","5 MARINA GARDENS LANE #XX-XX","Apartment","99 yrs FROM 2023","1,238","Strata","3,009","3,724,300"
"13 Apr 2026","20","NUOVO","21 ANG MO KIO AVENUE 9 #XX-XX","Exec Condo","99 yrs FROM 2001","1,281","Strata","1,334","1,708,888"
"13 Apr 2026","3","AVENUE SOUTH RESIDENCE","11 SILAT AVENUE #XX-XX","Apartment","99 yrs FROM 2018","1,302","Strata","2,311","3,010,000"
"13 Apr 2026","23","HILLINGTON GREEN","57 HILLVIEW AVENUE #XX-XX","Condominium","999 yrs FROM 1883","1,356","Strata","1,696","2,300,000"
"13 Apr 2026","22","THE LAKEGARDEN RESIDENCES","82 YUAN CHING ROAD #XX-XX","Apartment","99 yrs FROM 2023","1,356","Strata","2,310","3,132,900"
"13 Apr 2026","15","SEAVIEW POINT","15 AMBER ROAD #XX-XX","Apartment","Freehold","1,389","Strata","2,167","3,008,888"
"13 Apr 2026","21","NAVA GROVE","40 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2024","1,464","Strata","2,643","3,868,700"
"13 Apr 2026","5","ELTA","12 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2024","1,507","Strata","2,692","4,056,000"
"13 Apr 2026","5","WESTCOVE CONDOMINIUM","10 WEST COAST CRESCENT #XX-XX","Condominium","99 yrs FROM 1995","1,518","Strata","1,099","1,668,000"
"13 Apr 2026","22","SORA","78 YUAN CHING ROAD #XX-XX","Apartment","99 yrs FROM 2023","1,528","Strata","2,366","3,616,000"
"13 Apr 2026","20","CLOVER BY THE PARK","2 BISHAN STREET 25 #XX-XX","Condominium","99 yrs FROM 2007","1,582","Strata","1,883","2,980,000"
"13 Apr 2026","5","PARC REGENCY","315 PASIR PANJANG ROAD #XX-XX","Apartment","Freehold","1,658","Strata","1,538","2,550,000"
"13 Apr 2026","15","THE CONTINUUM","2 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,905","Strata","2,833","5,397,000"
"13 Apr 2026","15","MANDARIN GARDENS","3 SIGLAP ROAD #XX-XX","Condominium","99 yrs FROM 1982","2,024","Strata","1,211","2,450,000"
"13 Apr 2026","15","PROSPERO VILLE","127 LORONG K TELOK KURAU #XX-XX","Apartment","Freehold","2,077","Strata","1,011","2,100,000"
"13 Apr 2026","10","VIZ AT HOLLAND","221 QUEENSWAY #XX-XX","Condominium","Freehold","2,390","Strata","1,707","4,080,000"
"12 Apr 2026","21","PINETREE HILL","32 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2022","797","Strata","2,678","2,133,000"
"12 Apr 2026","5","TERRA HILL","18A YEW SIANG ROAD #XX-XX","Apartment","Freehold","1,098","Strata","2,772","3,043,000"
"12 Apr 2026","18","RIVELLE TAMPINES","51 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,109","Strata","1,937","2,148,000"
"12 Apr 2026","15","THE CONTINUUM","1 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,141","Strata","2,647","3,020,000"
"12 Apr 2026","15","THE CONTINUUM","5 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,249","Strata","3,018","3,768,000"
"12 Apr 2026","15","GRAND DUNMAN","2 DUNMAN ROAD #XX-XX","Apartment","99 yrs FROM 2022","1,927","Strata","2,324","4,477,000"
"12 Apr 2026","15","GRAND DUNMAN","2 DUNMAN ROAD #XX-XX","Apartment","99 years leasehold","1,927","Strata","2,324","4,477,000"
"11 Apr 2026","17","COASTAL CABANA","26 JALAN LOYANG BESAR #XX-XX","Exec Condo","99 yrs FROM 2024","1,012","Strata","1,804","1,825,000"
"11 Apr 2026","9","RIVER MODERN","5 RIVER VALLEY GREEN #XX-XX","Apartment","99 yrs FROM 2025","1,109","Strata","3,834","4,251,000"
"11 Apr 2026","18","RIVELLE TAMPINES","69 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,109","Strata","1,902","2,109,000"
"11 Apr 2026","3","PROMENADE PEAK","1 ZION PROMENADE #XX-XX","Condominium","99 yrs FROM 2024","1,163","Strata","3,424","3,980,700"
"11 Apr 2026","18","PARKTOWN RESIDENCE","7 TAMPINES STREET 62 #XX-XX","Apartment","99 yrs FROM 2023","1,184","Strata","2,296","2,719,000"
"11 Apr 2026","5","FABER RESIDENCE","66 FABER WALK #XX-XX","Apartment","99 yrs FROM 2025","1,206","Strata","2,240","2,700,000"
"11 Apr 2026","5","ELTA","10 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2024","1,776","Strata","2,268","4,028,000"
"10 Apr 2026","11","10 EVELYN","10 EVELYN ROAD #XX-XX","Apartment","Freehold","764","Strata","1,713","1,309,000"
"10 Apr 2026","19","A TREASURE TROVE","72 PUNGGOL WALK #XX-XX","Condominium","99 yrs FROM 2011","775","Strata","1,639","1,270,000"
"10 Apr 2026","3","COMMONWEALTH TOWERS","232 COMMONWEALTH AVENUE #XX-XX","Condominium","99 yrs FROM 2013","797","Strata","2,153","1,715,000"
"10 Apr 2026","19","TERRASSE","33 TERRASSE LANE #XX-XX","Condominium","99 yrs FROM 2010","807","Strata","1,623","1,310,000"
"10 Apr 2026","19","THE SCALA","130 SERANGOON AVENUE 3 #XX-XX","Apartment","99 yrs FROM 2010","904","Strata","2,034","1,838,888"
"10 Apr 2026","23","MIDWOOD","8 HILLVIEW RISE #XX-XX","Condominium","99 yrs FROM 2018","990","Strata","1,969","1,950,000"
"10 Apr 2026","26","LENTOR MODERN","3 LENTOR CENTRAL #XX-XX","Apartment","99 yrs FROM 2021","990","Strata","2,418","2,395,000"
"10 Apr 2026","22","LAKE LIFE","2 TAO CHING ROAD #XX-XX","Exec Condo","99 yrs FROM 2013","1,023","Strata","1,438","1,470,000"
"10 Apr 2026","20","JADESCAPE","6 SHUNFU ROAD #XX-XX","Condominium","99 yrs FROM 2018","1,055","Strata","2,602","2,745,000"
"10 Apr 2026","15","THE LINE @ TANJONG RHU","6 TANJONG RHU ROAD #XX-XX","Condominium","Freehold","1,055","Strata","2,550","2,690,000"
"10 Apr 2026","1","ONE MARINA GARDENS","5 MARINA GARDENS LANE #XX-XX","Apartment","99 yrs FROM 2023","1,066","Strata","2,979","3,174,800"
"10 Apr 2026","21","THE NEXUS","961 BUKIT TIMAH ROAD #XX-XX","Condominium","Freehold","1,066","Strata","2,252","2,400,000"
"10 Apr 2026","5","NORMANTON PARK","61 NORMANTON PARK #XX-XX","Apartment","99 yrs FROM 2019","1,076","Strata","2,118","2,280,000"
"10 Apr 2026","10","D'LEEDON","7 LEEDON HEIGHTS #XX-XX","Condominium","99 yrs FROM 2010","1,076","Strata","1,997","2,150,000"
"10 Apr 2026","19","REGENTVILLE","8 HOUGANG STREET 92 #XX-XX","Apartment","99 yrs FROM 1996","1,076","Strata","1,197","1,288,888"
"10 Apr 2026","19","AUSTVILLE RESIDENCES","13 SENGKANG EAST AVENUE #XX-XX","Exec Condo","99 yrs FROM 2010","1,087","Strata","1,196","1,300,000"
"10 Apr 2026","13","D' ALMIRA","33 SOMMERVILLE ROAD #XX-XX","Apartment","Freehold","1,098","Strata","1,580","1,735,000"
"10 Apr 2026","19","RIVERCOVE RESIDENCES","28 ANCHORVALE LANE #XX-XX","Exec Condo","99 yrs FROM 2016","1,109","Strata","1,551","1,720,000"
"10 Apr 2026","18","EASTPOINT GREEN","3 SIMEI STREET 3 #XX-XX","Condominium","99 yrs FROM 1996","1,130","Strata","1,172","1,325,000"
"10 Apr 2026","25","LA CASA","62 WOODLANDS DRIVE 16 #XX-XX","Exec Condo","99 yrs FROM 2004","1,141","Strata","1,113","1,270,000"
"10 Apr 2026","8","CITYSCAPE @FARRER PARK","101 MERGUI ROAD #XX-XX","Condominium","Freehold","1,163","Strata","1,693","1,968,000"
"10 Apr 2026","25","WOODSVALE","9 WOODLANDS DRIVE 72 #XX-XX","Exec Condo","99 yrs FROM 1997","1,227","Strata","978","1,200,000"
"10 Apr 2026","8","HERTFORD MANSION","XX BRISTOL ROAD","Apartment","Freehold","1,259","Strata","1,525","1,920,000"
"10 Apr 2026","5","WHISTLER GRAND","107 WEST COAST VALE #XX-XX","Apartment","99 yrs FROM 2018","1,281","Strata","1,967","2,520,000"
"10 Apr 2026","18","SEASTRAND","11 PASIR RIS LINK #XX-XX","Condominium","99 yrs FROM 2011","1,302","Strata","1,420","1,850,000"
"10 Apr 2026","23","THE JADE","9 BUKIT BATOK CENTRAL LINK #XX-XX","Condominium","99 yrs FROM 2001","1,335","Strata","1,497","1,998,000"
"10 Apr 2026","19","AFFINITY AT SERANGOON","18 SERANGOON NORTH AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2018","1,410","Strata","1,894","2,670,000"
"10 Apr 2026","12","THE ARCADY AT BOON KENG","2 SAINT BARNABAS LANE #XX-XX","Apartment","Freehold","1,410","Strata","2,705","3,814,470"
"10 Apr 2026","28","RIVERTREES RESIDENCES","25 FERNVALE CLOSE #XX-XX","Apartment","99 yrs FROM 2013","1,410","Strata","1,688","2,380,000"
"10 Apr 2026","21","1 KING ALBERT PARK","1 KING ALBERT PARK #XX-XX","Condominium","Freehold","1,421","Strata","1,971","2,800,000"
"10 Apr 2026","26","SPRINGLEAF RESIDENCE","819 UPPER THOMSON ROAD #XX-XX","Apartment","99 yrs FROM 2024","1,453","Strata","2,272","3,302,000"
"10 Apr 2026","25","ROSEWOOD","9 ROSEWOOD DRIVE #XX-XX","Condominium","99 yrs FROM 2000","1,475","Strata","1,085","1,600,000"
"10 Apr 2026","16","PINERY RESIDENCES","922 BEDOK RESERVOIR ROAD #XX-XX","Apartment","99 yrs FROM 2025","1,475","Strata","2,436","3,592,000"
"10 Apr 2026","16","PINERY RESIDENCES","922 BEDOK RESERVOIR ROAD #XX-XX","Apartment","99 yrs FROM 2025","1,475","Strata","2,495","3,680,000"
"10 Apr 2026","18","ELIAS GREEN","15 ELIAS GREEN #XX-XX","Condominium","99 yrs FROM 1991","1,518","Strata","1,021","1,550,000"
"10 Apr 2026","5","LUXE VILLE","336 PASIR PANJANG ROAD #XX-XX","Apartment","Freehold","1,518","Strata","1,535","2,330,000"
"10 Apr 2026","23","NORTHVALE","73 CHOA CHU KANG LOOP #XX-XX","Apartment","99 yrs FROM 1995","1,518","Strata","1,145","1,738,000"
"10 Apr 2026","2","ALTEZ","16 ENGGOR STREET #XX-XX","Apartment","99 yrs FROM 2008","1,561","Strata","2,223","3,470,000"
"10 Apr 2026","9","CASA CAIRNHILL","1 PECK HAY ROAD #XX-XX","Apartment","Freehold","1,572","Strata","2,163","3,400,000"
"10 Apr 2026","15","NEPTUNE COURT","3 MARINE VISTA #XX-XX","Apartment","99 yrs FROM 1975","1,636","Strata","1,106","1,810,000"
"10 Apr 2026","9","RIVER MODERN","5 RIVER VALLEY GREEN #XX-XX","Apartment","99 yrs FROM 2025","1,830","Strata","3,261","5,967,000"
"10 Apr 2026","15","THE CONTINUUM","2 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,905","Strata","2,877","5,482,000"
"10 Apr 2026","1","SKYWATERS RESIDENCES","1 PRINCE EDWARD ROAD #XX-XX","Apartment","99 years leasehold","2,099","Strata","5,947","12,482,340"
"10 Apr 2026","19","THE BENTLY RESIDENCES@KOVAN","30 KOVAN ROAD #XX-XX","Apartment","Freehold","2,153","Strata","1,291","2,780,000"
"10 Apr 2026","28","THE TOPIARY","19 FERNVALE LANE #XX-XX","Exec Condo","99 yrs FROM 2012","2,174","Strata","1,334","2,900,000"
"10 Apr 2026","11","8 BASSEIN","8 BASSEIN ROAD #XX-XX","Apartment","Freehold","2,250","Strata","1,222","2,750,000"
"10 Apr 2026","15","THE CONTINUUM","5 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","2,260","Strata","2,721","6,150,000"
"10 Apr 2026","21","PANDAN VALLEY","4 PANDAN VALLEY #XX-XX","Condominium","Freehold","6,114","Strata","851","5,200,000"
